reported_name,reported_name_fixed,scientificName,kingdom,phylum,class,order,family,db,db_code,ObservationType,Source,Field,DispersalDistance,Code,Database,Unit,Sex,Study duration (days),Comments
thornicrofti",NA,NA,NA,NA,NA,NA,NA,NA,natural dispersal,(Bercovitch & Berry 2010),Mean,11.4,MeanDispersalDistance,Santini et al. 2013,km,mf,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Aepyceros melampus,Aepyceros melampus,Aepyceros melampus,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,gbif,GBIF:2441144,natural dispersal,(Murray 1982),Mean,1.2,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Rupicapra rupicapra,Rupicapra rupicapra,Rupicapra rupicapra,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,gbif,GBIF:5220170,natural dispersal,"(Loison, Jullien & Menaut 1999)",Mean,5.95,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Rupicapra rupicapra,Rupicapra rupicapra,Rupicapra rupicapra,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,gbif,GBIF:5220170,natural dispersal,"(Loison, Jullien & Menaut 1999)",Mean,5.8,MeanDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Rupicapra pyrenaica,Rupicapra pyrenaica,Rupicapra pyrenaica,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,gbif,GBIF:5220171,natural dispersal,"(Loison, Jullien & Menaut 1999)",Mean,10.6,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Rupicapra pyrenaica,Rupicapra pyrenaica,Rupicapra pyrenaica,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,gbif,GBIF:5220171,natural dispersal,"(Loison, Jullien & Menaut 1999)",Mean,8.25,MeanDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Capreolus capreolus,Capreolus capreolus,Capreolus capreolus,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,gbif,GBIF:5220126,natural dispersal,(Gaillard et al. 2008),Mean,2.12,MeanDispersalDistance,Santini et al. 2013,km,mf,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
"Odocoileus hemionus
columbianus","Odocoileus hemionus
columbianus",NA,NA,NA,NA,NA,NA,NA,NA,natural dispersal,(Bunnell & Harestad 1983),Mean,15.2,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
"Odocoileus hemionus
columbianus","Odocoileus hemionus
columbianus",NA,NA,NA,NA,NA,NA,NA,NA,natural dispersal,(Bunnell & Harestad 1983),Mean,12.2,MeanDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
"Odocoileus hemionus
columbianus","Odocoileus hemionus
columbianus",NA,NA,NA,NA,NA,NA,NA,NA,natural dispersal,"(Zwickel, Jones & Brent 1953)",Mean,8.577,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
"Odocoileus hemionus
columbianus","Odocoileus hemionus
columbianus",NA,NA,NA,NA,NA,NA,NA,NA,natural dispersal,"(Zwickel, Jones & Brent 1953)",Mean,4.425,MeanDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Odocoileus hemionus hemionus,Odocoileus hemionus hemionus,NA,NA,NA,NA,NA,NA,NA,NA,natural dispersal,(Robinette 1966),Mean,7.177,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Odocoileus hemionus hemionus,Odocoileus hemionus hemionus,NA,NA,NA,NA,NA,NA,NA,NA,natural dispersal,(Robinette 1966),Mean,5.906,MeanDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Odocoileus virginianus,Odocoileus virginianus,Odocoileus virginianus,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,gbif,GBIF:2440965,natural dispersal,(Dusek et al. 1989),Mean,18.5,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Odocoileus virginianus,Odocoileus virginianus,Odocoileus virginianus,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,gbif,GBIF:2440965,natural dispersal,(Dusek et al. 1989),Mean,19.5,MeanDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Odocoileus virginianus,Odocoileus virginianus,Odocoileus virginianus,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,gbif,GBIF:2440965,natural dispersal,"(Kilgo, Labisky & Fritzen 1996)",Mean,6.4,MeanDispersalDistance,Santini et al. 2013,km,mf,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Odocoileus virginianus,Odocoileus virginianus,Odocoileus virginianus,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,gbif,GBIF:2440965,natural dispersal,"(McCoy, Hewitt & Bryant 2005)",Mean,4.25,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Odocoileus virginianus,Odocoileus virginianus,Odocoileus virginianus,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,gbif,GBIF:2440965,natural dispersal,(Nelson & Mech 1987),Mean,12,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Alouatta palliata,Alouatta palliata,Alouatta palliata,Animalia,Chordata,Mammalia,Primates,Atelidae,gbif,GBIF:2436649,natural dispersal,(Glander 1992),Mean,1.3,MeanDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,Animalia,Chordata,Mammalia,Primates,Atelidae,gbif,GBIF:2436648,natural dispersal,(Pope 1992),Mean,0.275,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Alouatta seniculus,Alouatta seniculus,Alouatta seniculus,Animalia,Chordata,Mammalia,Primates,Atelidae,gbif,GBIF:2436648,natural dispersal,(Pope 1992),Mean,1.65,MeanDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Macaca fuscata,Macaca fuscata,Macaca fuscata,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,gbif,GBIF:2436608,natural dispersal,(Koganezawa inAgetsuma 2007),Mean,7.75,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Hylobates lar,Hylobates lar,Hylobates lar,Animalia,Chordata,Mammalia,Primates,Hylobatidae,gbif,GBIF:5219553,natural dispersal,(Brockelman et al. 1998),Mean,0.62,MeanDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Didelphis virginiana,Didelphis virginiana,Didelphis virginiana,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,gbif,GBIF:2439923,natural dispersal,(VanDruff 1969),Median,2.27,MedianDispersalDistance,Santini et al. 2013,km,mf,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Trichosurus vulpecula,Trichosurus vulpecula,Trichosurus vulpecula,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,gbif,GBIF:2440254,natural dispersal,(Cowan et al. 1996),Median,4.5,MedianDispersalDistance,Santini et al. 2013,km,mf,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Trichosurus vulpecula,Trichosurus vulpecula,Trichosurus vulpecula,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,gbif,GBIF:2440254,natural dispersal,(Cowan et al. 1996),Median,5,MedianDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Trichosurus vulpecula,Trichosurus vulpecula,Trichosurus vulpecula,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,gbif,GBIF:2440254,natural dispersal,(Cowan et al. 1996),Median,4,MedianDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Trichosurus vulpecula,Trichosurus vulpecula,Trichosurus vulpecula,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,gbif,GBIF:2440254,natural dispersal,(Cowan et al. 1997),Median,4.8,MedianDispersalDistance,Santini et al. 2013,km,mf,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Trichosurus vulpecula,Trichosurus vulpecula,Trichosurus vulpecula,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,gbif,GBIF:2440254,natural dispersal,(Cowan et al. 1997),Median,5.45,MedianDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Trichosurus vulpecula,Trichosurus vulpecula,Trichosurus vulpecula,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,gbif,GBIF:2440254,natural dispersal,(Cowan et al. 1997),Median,3.25,MedianDispersalDistance,Santini et al. 2013,km,,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Trichosurus vulpecula,Trichosurus vulpecula,Trichosurus vulpecula,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,gbif,GBIF:2440254,natural dispersal,(Clout & Efford 1984),Median,3.5,MedianDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Ursus americanus,Ursus americanus,Ursus americanus,Animalia,Chordata,Mammalia,Carnivora,Ursidae,gbif,GBIF:2433407,natural dispersal,(Rogers 1987b),Median,49,MedianDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Ursus americanus,Ursus americanus,Ursus americanus,Animalia,Chordata,Mammalia,Carnivora,Ursidae,gbif,GBIF:2433407,natural dispersal,(Rogers 1987b),Median,8,MedianDispersalDistance,Santini et al. 2013,km,f,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Ursus americanus,Ursus americanus,Ursus americanus,Animalia,Chordata,Mammalia,Carnivora,Ursidae,gbif,GBIF:2433407,natural dispersal,(Rogers 1987a),Median,60,MedianDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
Ursus maritimus,Ursus maritimus,Ursus maritimus,Animalia,Chordata,Mammalia,Carnivora,Ursidae,gbif,GBIF:2433451,natural dispersal,(Zeyl et al. 2009),Median,64,MedianDispersalDistance,Santini et al. 2013,km,m,,"different dispersal distances were used (juvenile, secondary and breeding dispersal distances); perhaps should use year as study duration as breeding dispersal typically between years?"
