"X","SpeciesChecked","Taxa","Group","BodyLength","Database","Field","Unit","Code","Comment","kingdom","phylum","class","order","family","genus","species","new_name","group","temp","valid_species_name","SpeciesChecked.1","spnameoriginal"
"2199","Saxifraga cuneifolia","Saxifraga cuneifolia","Saxifraga cuneifolia","4.86206896551724","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","cuneifolia","Saxifraga_cuneifolia","vascular.plant",NA,"yes","Saxifraga cuneifolia","Saxifraga_cuneifolia"
"2200","Saxifraga exarata","Saxifraga exarata","Saxifraga exarata","6.5","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","exarata","Saxifraga_exarata","vascular.plant",NA,"yes","Saxifraga exarata","Saxifraga_exarata"
"2202","Saxifraga hirculus","Saxifraga hirculus","Saxifraga hirculus","14.0714285714286","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","hirculus","Saxifraga_hirculus","vascular.plant",NA,"yes","Saxifraga hirculus","Saxifraga_hirculus"
"2205","Saxifraga muscoides","Saxifraga muscoides","Saxifraga muscoides","5.75","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","muscoides","Saxifraga_muscoides","vascular.plant",NA,"yes","Saxifraga muscoides","Saxifraga_muscoides"
"2206","Saxifraga oppositifolia","Saxifraga oppositifolia","Saxifraga oppositifolia","7.27777777777778","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","oppositifolia","Saxifraga_oppositifolia","vascular.plant",NA,"yes","Saxifraga oppositifolia","Saxifraga_oppositifolia"
"2207","Saxifraga paniculata","Saxifraga paniculata","Saxifraga paniculata","12.0714285714286","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","paniculata","Saxifraga_paniculata","vascular.plant",NA,"yes","Saxifraga paniculata","Saxifraga_paniculata"
"2209","Saxifraga rotundifolia","Saxifraga rotundifolia","Saxifraga rotundifolia","10.5574324324324","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","rotundifolia","Saxifraga_rotundifolia","vascular.plant",NA,"yes","Saxifraga rotundifolia","Saxifraga_rotundifolia"
"2210","Saxifraga seguieri","Saxifraga seguieri","Saxifraga seguieri","4.625","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","seguieri","Saxifraga_seguieri","vascular.plant",NA,"yes","Saxifraga seguieri","Saxifraga_seguieri"
"2211","Saxifraga tridactylites","Saxifraga tridactylites","Saxifraga tridactylites","7.22727272727273","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","tridactylites","Saxifraga_tridactylites","vascular.plant",NA,"yes","Saxifraga tridactylites","Saxifraga_tridactylites"
"2212","Scabiosa columbaria","Scabiosa columbaria","Scabiosa columbaria","16.8561611374408","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Scabiosa","columbaria","Scabiosa_columbaria","vascular.plant",NA,"yes","Scabiosa columbaria","Scabiosa_columbaria"
"2213","Scandix pecten-veneris","Scandix pecten-veneris","Scandix pecten-veneris","25.5555555555556","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Scandix","pecten-veneris","Scandix_pecten-veneris","vascular.plant",NA,"yes","Scandix pecten-veneris","Scandix_pecten-veneris"
"2214","Sceptridium multifidum","Sceptridium multifidum","Sceptridium multifidum","16.25","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Psilotopsida","Ophioglossales","Ophioglossaceae","Sceptridium","multifidum","Sceptridium_multifidum","vascular.plant",NA,"yes","Sceptridium multifidum","Sceptridium_multifidum"
"2215","Schinus molle","Schinus molle","Schinus molle","1660","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Schinus","molle","Schinus_molle","vascular.plant",NA,"yes","Schinus molle","Schinus_molle"
"2216","Schismus barbatus","Schismus barbatus","Schismus barbatus","7.20256776034237","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Schismus","barbatus","Schismus_barbatus","vascular.plant",NA,"yes","Schismus barbatus","Schismus_barbatus"
"2217","Schizachyrium condensatum","Schizachyrium condensatum","Schizachyrium condensatum","54.3885714285714","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Schizachyrium","condensatum","Schizachyrium_condensatum","vascular.plant",NA,"yes","Schizachyrium condensatum","Schizachyrium_condensatum"
"2218","Schoenoplectus acutus","Schoenoplectus acutus","Schoenoplectus acutus","174.352","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Schoenoplectus","acutus","Schoenoplectus_acutus","vascular.plant",NA,"yes","Schoenoplectus acutus","Schoenoplectus_acutus"
"22191","Schoenoplectus californicus","Schoenoplectus californicus","Schoenoplectus californicus","201.168","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Schoenoplectus","californicus","Schoenoplectus_californicus","vascular.plant",NA,"yes","Schoenoplectus californicus","Schoenoplectus_californicus"
"2220","Schoenoplectus lacustris","Schoenoplectus lacustris","Schoenoplectus lacustris","195.588235294118","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Schoenoplectus","lacustris","Schoenoplectus_lacustris","vascular.plant",NA,"yes","Schoenoplectus lacustris","Schoenoplectus_lacustris"
"2221","Schoenoplectus pungens","Schoenoplectus pungens","Schoenoplectus pungens","96.4506666666667","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Schoenoplectus","pungens","Schoenoplectus_pungens","vascular.plant",NA,"yes","Schoenoplectus pungens","Schoenoplectus_pungens"
"2222","Schoenoplectus tabernaemontani","Schoenoplectus tabernaemontani","Schoenoplectus tabernaemontani","233.106666666667","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Schoenoplectus","tabernaemontani","Schoenoplectus_tabernaemontani","vascular.plant",NA,"yes","Schoenoplectus tabernaemontani","Schoenoplectus_tabernaemontani"
"2223","Schoenus nigricans","Schoenus nigricans","Schoenus nigricans","50.4545454545455","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Schoenus","nigricans","Schoenus_nigricans","vascular.plant",NA,"yes","Schoenus nigricans","Schoenus_nigricans"
"22241","Scilla verna","Scilla verna","Scilla verna","7.5","TRY","TR_VegetativeHeight","mm","VegetativeHeight","computed by Romain, should add dataset number","Plantae","Tracheophyta","Liliopsida","Asparagales","Hyacinthaceae","Scilla","verna","Scilla_verna","vascular.plant",NA,"yes","Scilla verna","Scilla_verna"
