"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationType","Source","Field","DispersalDistance","Code","Database","Unit","Sex"
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","18223.75","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","22530.76","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","28364.62","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","36478.37","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","37515.15","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","64373.6","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Wooley & Crateau 1983","Mean_dispersal_distance_(m)","67000","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","94277.38","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Radio-tracking","McLaren et al. 1981","Mean_dispersal_distance_(m)","94610.37","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","130356.54","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","141621.92","MeanDispersalDistance","Comte & Olden","m",NA
"Morone saxatilis","Morone saxatilis","Morone saxatilis","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","gbif","GBIF:2394612","Mark-Recapture","Nichols & Miller 1967","Mean_dispersal_distance_(m)","444982.51","MeanDispersalDistance","Comte & Olden","m",NA
"Oncorhynchus tshawytscha","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5204024","Mark-Recapture","Connor et al. 2003","Mean_dispersal_distance_(m)","2100","MeanDispersalDistance","Comte & Olden","m",NA
"Oncorhynchus tshawytscha","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:5204024","Mark-Recapture","Connor et al. 2003","Mean_dispersal_distance_(m)","5500","MeanDispersalDistance","Comte & Olden","m",NA
"Perca fluviatilis","Perca fluviatilis","Perca fluviatilis","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","gbif","GBIF:8140485","Mark-Recapture","Penczak 2006","Mean_dispersal_distance_(m)","198.41","MeanDispersalDistance","Comte & Olden","m",NA
"Prosopium williamsoni","Prosopium williamsoni","Prosopium williamsoni","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:2351530","Mark-Recapture","Pettit & Wallace 1975","Mean_dispersal_distance_(m)","20142.11","MeanDispersalDistance","Comte & Olden","m",NA
"Rutilus rutilus","Rutilus rutilus","Rutilus rutilus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2359706","Radio-tracking","Geeraerts et al. 2007","Mean_dispersal_distance_(m)","86","MeanDispersalDistance","Comte & Olden","m",NA
"Rutilus rutilus","Rutilus rutilus","Rutilus rutilus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2359706","Mark-Recapture","Bolland et al. 2008","Mean_dispersal_distance_(m)","128.1","MeanDispersalDistance","Comte & Olden","m",NA
"Rutilus rutilus","Rutilus rutilus","Rutilus rutilus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2359706","Mark-Recapture","Stott 1967","Mean_dispersal_distance_(m)","138.84","MeanDispersalDistance","Comte & Olden","m",NA
"Rutilus rutilus","Rutilus rutilus","Rutilus rutilus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2359706","Radio-tracking","Geeraerts et al. 2007","Mean_dispersal_distance_(m)","145","MeanDispersalDistance","Comte & Olden","m",NA
"Rutilus rutilus","Rutilus rutilus","Rutilus rutilus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2359706","Mark-Recapture","Bolland et al. 2008","Mean_dispersal_distance_(m)","189.1","MeanDispersalDistance","Comte & Olden","m",NA
"Rutilus rutilus","Rutilus rutilus","Rutilus rutilus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2359706","Mark-Recapture","Williams 1965","Mean_dispersal_distance_(m)","251.44","MeanDispersalDistance","Comte & Olden","m",NA
"Rutilus rutilus","Rutilus rutilus","Rutilus rutilus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2359706","Mark-Recapture","Stott 1967","Mean_dispersal_distance_(m)","447.85","MeanDispersalDistance","Comte & Olden","m",NA
"Rutilus rutilus","Rutilus rutilus","Rutilus rutilus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2359706","Radio-tracking","Geeraerts et al. 2007","Mean_dispersal_distance_(m)","475","MeanDispersalDistance","Comte & Olden","m",NA
"Rutilus rutilus","Rutilus rutilus","Rutilus rutilus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","gbif","GBIF:2359706","Mark-Recapture","Penczak 2006","Mean_dispersal_distance_(m)","529.1","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo salar","Salmo salar","Salmo salar","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:7595433","Mark-Recapture","Hesthagen 1988","Mean_dispersal_distance_(m)","3.59","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo salar","Salmo salar","Salmo salar","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:7595433","Radio-tracking","Stickler et al. 2008","Mean_dispersal_distance_(m)","3.68","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo salar","Salmo salar","Salmo salar","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:7595433","Mark-Recapture","Hesthagen 1988","Mean_dispersal_distance_(m)","7.1","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo salar","Salmo salar","Salmo salar","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:7595433","Radio-tracking","Stickler et al. 2008","Mean_dispersal_distance_(m)","8.66","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo salar","Salmo salar","Salmo salar","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:7595433","Mark-Recapture","Hesthagen 1988","Mean_dispersal_distance_(m)","26.87","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo salar","Salmo salar","Salmo salar","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:7595433","Radio-tracking","Berland et al. 2004","Mean_dispersal_distance_(m)","1237","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Bunnell et al. 1998","Mean_dispersal_distance_(m)","1.9","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Burrell et al. 2000","Mean_dispersal_distance_(m)","4.5","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Harcup et al. 1984","Mean_dispersal_distance_(m)","5.14","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Burrell et al. 2000","Mean_dispersal_distance_(m)","6.8","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Harcup et al. 1984","Mean_dispersal_distance_(m)","8.34","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Bunnell et al. 1998","Mean_dispersal_distance_(m)","8.9","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Petty et al. 2012","Mean_dispersal_distance_(m)","10.1","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Harcup et al. 1984","Mean_dispersal_distance_(m)","11.52","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Harcup et al. 1984","Mean_dispersal_distance_(m)","11.6","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Ovidio et al. 2002","Mean_dispersal_distance_(m)","12","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Popoff & Neumann 2005","Mean_dispersal_distance_(m)","12","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Hesthagen 1988","Mean_dispersal_distance_(m)","14.21","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Harcup et al. 1984","Mean_dispersal_distance_(m)","15.91","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Harcup et al. 1984","Mean_dispersal_distance_(m)","16","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Popoff & Neumann 2005","Mean_dispersal_distance_(m)","16","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Popoff & Neumann 2005","Mean_dispersal_distance_(m)","17","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Ovidio et al. 2002","Mean_dispersal_distance_(m)","18","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Hesthagen 1988","Mean_dispersal_distance_(m)","18.35","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Hesthagen 1988","Mean_dispersal_distance_(m)","18.5","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Popoff & Neumann 2005","Mean_dispersal_distance_(m)","19","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Zimmer et al. 2010","Mean_dispersal_distance_(m)","19.01","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Höjesjö et al. 2007","Mean_dispersal_distance_(m)","19.4","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Burrell et al. 2000","Mean_dispersal_distance_(m)","20.5","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Bunnell et al. 1998","Mean_dispersal_distance_(m)","21.6","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Bunnell et al. 1998","Mean_dispersal_distance_(m)","21.8","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Popoff & Neumann 2005","Mean_dispersal_distance_(m)","27","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","28.67","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Burrell et al. 2000","Mean_dispersal_distance_(m)","29.5","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Bridcut & Giller 1993","Mean_dispersal_distance_(m)","31.66","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","34.29","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Ovidio et al. 2002","Mean_dispersal_distance_(m)","38","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Popoff & Neumann 2005","Mean_dispersal_distance_(m)","41","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Naesje 2008","Mean_dispersal_distance_(m)","41.25","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Naesje 2008","Mean_dispersal_distance_(m)","44.91","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Höjesjö et al. 2007","Mean_dispersal_distance_(m)","58.8","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Solomon 1976","Mean_dispersal_distance_(m)","78.93","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Teixeira & Cortes 2011","Mean_dispersal_distance_(m)","81.83","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Bettinger & Bettoli 2004","Mean_dispersal_distance_(m)","88","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Burnet 1969","Mean_dispersal_distance_(m)","100.17","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Knouft & Spotila 2002","Mean_dispersal_distance_(m)","100.69","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Burnet 1969","Mean_dispersal_distance_(m)","106.62","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Mark-Recapture","Knouft & Spotila 2002","Mean_dispersal_distance_(m)","134.48","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Brown et al. 2001","Mean_dispersal_distance_(m)","139.75","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Bettinger & Bettoli 2004","Mean_dispersal_distance_(m)","144","MeanDispersalDistance","Comte & Olden","m",NA
"Salmo trutta","Salmo trutta","Salmo trutta","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","gbif","GBIF:8215487","Radio-tracking","Ovidio et al. 2002","Mean_dispersal_distance_(m)","199","MeanDispersalDistance","Comte & Olden","m",NA
