"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationTypeSpecific","Source","Field","DispersalDistance","Code","Database","Unit","Sex","ObservationTypeGeneral"
"Notophthalmus viridescens","Notophthalmus viridescens","Notophthalmus viridescens","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:5218390","mark-release-recapture","Gill 1978","Max_distance_recorded_(m)","1000","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Plethodon cinerus","Plethodon cinerus","Plethodon cinereus","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","gbif","GBIF:2431491","mark-release-recapture","Kleeberger and Werner 1982","Max_distance_recorded_(m)","90","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Plethodon glutinosus","Plethodon glutinosus","Plethodon glutinosus","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","gbif","GBIF:2431539","mark-release-recapture","Wells and Wells 1976","Max_distance_recorded_(m)","91.5","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Plethodon jordani","Plethodon jordani","Plethodon jordani","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","gbif","GBIF:2431529","mark-release-recapture","Madison and Shoop 1970","Max_distance_recorded_(m)","60","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Plethodon jordani","Plethodon jordani","Plethodon jordani","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","gbif","GBIF:2431529","mark-release-recapture","Madison 1969","Max_distance_recorded_(m)","300","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Plethodon kentucki","Plethodon kentucki","Plethodon kentucki","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","gbif","GBIF:2431518","mark-release-recapture","Marvin 1998","Max_distance_recorded_(m)","13.95","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Plethodon vehiculum","Plethodon vehiculum","Plethodon vehiculum","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","gbif","GBIF:2431514","mark-release-recapture","Ovaska 1988","Max_distance_recorded_(m)","8.5","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rhyacotritdon cascade","Rhyacotritdon cascade",NA,NA,NA,NA,NA,NA,NA,NA,"mark-release-recapture","Nijhuia and Kaplan 1998","Max_distance_recorded_(m)","6.09","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Salamandra atra aurorae","Salamandra atra aurorae",NA,NA,NA,NA,NA,NA,NA,NA,"mark-release-recapture","Bonato and Fracasso 2003","Max_distance_recorded_(m)","30","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Salamandra salamandra","Salamandra salamandra","Salamandra salamandra","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:2431776","mark-release-recapture","Rebelo and Leclair 2003","Max_distance_recorded_(m)","30","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Taricha rivularis","Taricha rivularis","Taricha rivularis","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:2431916","mark-release-recapture","Twitty et al. 1967","Max_distance_recorded_(m)","12874.75","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Taricha rivularis","Taricha rivularis","Taricha rivularis","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:2431916","mark-release-recapture","Twitty et al. 1964","Max_distance_recorded_(m)","4023.36","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Triturus alpestris","Triturus alpestris","Ichthyosaura alpestris","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:2431783","mark-release-recapture","Perret et al. 2003","Max_distance_recorded_(m)","500","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Triturus alpestris","Triturus alpestris","Ichthyosaura alpestris","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:2431783","mark-release-recapture","Joly and Grolet 1996","Max_distance_recorded_(m)","200","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Triturus carnifex","Triturus carnifex","Triturus carnifex","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:2431887","mark-release-recapture","Schabetsberger et al. 2004","Max_distance_recorded_(m)","299","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Triturus vulgaris","Triturus vulgaris","Lissotriton vulgaris","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:5218405","mark-release-recapture","Griffiths 1984","Max_distance_recorded_(m)","80","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Triturus vulgaris","Triturus vulgaris","Lissotriton vulgaris","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:5218405","unknown","Warwick 1949","Max_distance_recorded_(m)","182","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Triturus vulgaris","Triturus vulgaris","Lissotriton vulgaris","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:5218405","mark-release-recapture","Bell 1977","Max_distance_recorded_(m)","50","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Triturus vulgaris","Triturus vulgaris","Lissotriton vulgaris","Animalia","Chordata","Amphibia","Caudata","Salamandridae","gbif","GBIF:5218405","mark-release-recapture","Dolmen 1981","Max_distance_recorded_(m)","123","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Ascaphus truei","Ascaphus truei","Ascaphus truei","Animalia","Chordata","Amphibia","Anura","Ascaphidae","gbif","GBIF:2429804","mark-release-recapture","Daugherty and Sheldon 1982","Max_distance_recorded_(m)","360","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Atelopus oxyrhynchus","Atelopus oxyrhynchus","Atelopus oxyrhynchus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5216640","mark-release-recapture","Dole and Durant 1974","Max_distance_recorded_(m)","55","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Atelopus varius","Atelopus varius","Atelopus varius","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5216646","mark-release-recapture","Crump 1986","Max_distance_recorded_(m)","20","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bombina variegata","Bombina variegata","Bombina variegata","Animalia","Chordata","Amphibia","Anura","Bombinatoridae","gbif","GBIF:2423435","mark-release-recapture","Beshkov and Jameson 1980","Max_distance_recorded_(m)","312.8","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo americanus","Bufo americanus","Anaxyrus americanus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422872","unknown","Hamilton 1934","Max_distance_recorded_(m)","6437.38","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Bufo americanus","Bufo americanus","Anaxyrus americanus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422872","mark-release-recapture","Dole 1972","Max_distance_recorded_(m)","235","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo americanus","Bufo americanus","Anaxyrus americanus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422872","yearly rate of movement from introduction","Maunder 1983","Max_distance_recorded_(m)","1000","MaxDispersalDistance","Smith & Green 2005","m",NA,"yearly rate of movement from introduction"
"Bufo americanus","Bufo americanus","Anaxyrus americanus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422872","mark-release-recapture","Blair 1943","Max_distance_recorded_(m)","548.64","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo americanus","Bufo americanus","Anaxyrus americanus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422872","mark-release-recapture","Oldham 1966","Max_distance_recorded_(m)","594","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo americanus","Bufo americanus","Anaxyrus americanus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422872","unknown","Maynard 1934","Max_distance_recorded_(m)","4023.36","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Bufo baxteri","Bufo baxteri","Anaxyrus baxteri","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422894","mark-release-recapture","Carpenter 1954","Max_distance_recorded_(m)","99.97","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo baxteri","Bufo baxteri","Anaxyrus baxteri","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422894","mark-release-recapture","Parker and Anderson 2003","Max_distance_recorded_(m)","423.8","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo boreas","Bufo boreas","Anaxyrus boreas","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422924","mark-release-recapture","Bartlet 2000","Max_distance_recorded_(m)","2440","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo boreas","Bufo boreas","Anaxyrus boreas","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422924","unknown","Muths et al. 2003","Max_distance_recorded_(m)","6000","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Bufo boreas","Bufo boreas","Anaxyrus boreas","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422924","mark-release-recapture","Muths 2003","Max_distance_recorded_(m)","2324.2","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo boreas","Bufo boreas","Anaxyrus boreas","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422924","mark-release-recapture","Tracy and Dole 1969","Max_distance_recorded_(m)","200","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo bufo","Bufo bufo","Bufo bufo","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5217160","mark-release-recapture","Heusser 1969","Max_distance_recorded_(m)","3000","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo bufo","Bufo bufo","Bufo bufo","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5217160","mark-release-recapture","Moore 1954","Max_distance_recorded_(m)","3621.02","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo bufo","Bufo bufo","Bufo bufo","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5217160","mark-release-recapture","Sinsch 1988","Max_distance_recorded_(m)","985","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo bufo","Bufo bufo","Bufo bufo","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5217160","mark-release-recapture","Parker and Gittins 1979","Max_distance_recorded_(m)","118","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo bufo","Bufo bufo","Bufo bufo","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5217160","mark-release-recapture","Haapanen 1974","Max_distance_recorded_(m)","500","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo bufo","Bufo bufo","Bufo bufo","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5217160","mark-release-recapture","Sinsch 1989","Max_distance_recorded_(m)","1760","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo calamita","Bufo calamita","Epidalea calamita","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422507","mark-release-recapture","Miaud et al. 2000","Max_distance_recorded_(m)","4411","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo calamita","Bufo calamita","Epidalea calamita","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422507","mark-release-recapture","Sinsch 1997","Max_distance_recorded_(m)","400","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo calamita","Bufo calamita","Epidalea calamita","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422507","mark-release-recapture","Sinsch 1992","Max_distance_recorded_(m)","2600","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo fowleri","Bufo fowleri","Anaxyrus fowleri","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422905","mark-release-recapture","Breden 1987","Max_distance_recorded_(m)","1650","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo fowleri","Bufo fowleri","Anaxyrus fowleri","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422905","mark-release-recapture","Clarke 1974","Max_distance_recorded_(m)","312","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo fowleri","Bufo fowleri","Anaxyrus fowleri","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422905","mark-release-recapture","Blair 1943","Max_distance_recorded_(m)","335.28","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo fowleri","Bufo fowleri","Anaxyrus fowleri","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422905","mark-release-recapture","Stille 1952","Max_distance_recorded_(m)","1600","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo fowleri","Bufo fowleri","Anaxyrus fowleri","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422905","unknown","Nichols 1937","Max_distance_recorded_(m)","1280.16","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Bufo fowleri","Bufo fowleri","Anaxyrus fowleri","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422905","mark-release-recapture","Smith and Green (unpubl.)","Max_distance_recorded_(m)","34000","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo fowleri","Bufo fowleri","Anaxyrus fowleri","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422905","mark-release-recapture","Ferguson 1960","Max_distance_recorded_(m)","100","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo hemiophrys","Bufo hemiophrys","Anaxyrus hemiophrys","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422941","mark-release-recapture","Breckenridge and Tester 1961","Max_distance_recorded_(m)","342","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo japonicus formosus","Bufo japonicus formosus",NA,NA,NA,NA,NA,NA,NA,NA,"mark-release-recapture","Kusano et al. 1995","Max_distance_recorded_(m)","260","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo marinus","Bufo marinus","Rhinella marina","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5216933","yearly rate of movement from introduction","Easteal and Floyd 1986","Max_distance_recorded_(m)","15100","MaxDispersalDistance","Smith & Green 2005","m",NA,"yearly rate of movement from introduction"
"Bufo marinus i","Bufo marinus i",NA,NA,NA,NA,NA,NA,NA,NA,"yearly rate of movement from introduction","Freeland and Martin 1985","Max_distance_recorded_(m)","35000","MaxDispersalDistance","Smith & Green 2005","m",NA,"yearly rate of movement from introduction"
"Bufo marinus","Bufo marinus","Rhinella marina","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:5216933","mark-release-recapture","Schwarzkopf and Alford 2002","Max_distance_recorded_(m)","1300","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo punctatus","Bufo punctatus","Anaxyrus punctatus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422890","mark-release-recapture","Turner 1959","Max_distance_recorded_(m)","365.76","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo punctatus","Bufo punctatus","Anaxyrus punctatus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422890","mark-release-recapture","Tevis 1966","Max_distance_recorded_(m)","822.96","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo punctatus","Bufo punctatus","Anaxyrus punctatus","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422890","mark-release-recapture","Weintraub 1974","Max_distance_recorded_(m)","900","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo terrestris","Bufo terrestris","Anaxyrus terrestris","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422916","mark-release-recapture","Bogert 1947","Max_distance_recorded_(m)","1609.34","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Bufo valliceps","Bufo valliceps","Incilius valliceps","Animalia","Chordata","Amphibia","Anura","Bufonidae","gbif","GBIF:2422389","mark-release-recapture","Blair 1943","Max_distance_recorded_(m)","800","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Dendrobates pumilio","Dendrobates pumilio","Oophaga pumilio","Animalia","Chordata","Amphibia","Anura","Dendrobatidae","gbif","GBIF:2429135","mark-release-recapture","McVey et al. 1981","Max_distance_recorded_(m)","20","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Eleutherodactylus coqui","Eleutherodactylus coqui","Eleutherodactylus coqui","Animalia","Chordata","Amphibia","Anura","Eleutherodactylidae","gbif","GBIF:2424091","mark-release-recapture","Woolbright 1985","Max_distance_recorded_(m)","6.68","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Eleutherodactylus fitzingeri","Eleutherodactylus fitzingeri","Craugastor fitzingeri","Animalia","Chordata","Amphibia","Anura","Craugastoridae","gbif","GBIF:2430621","mark-release-recapture","Hobel 1999","Max_distance_recorded_(m)","35","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Gastrophryne olivacea","Gastrophryne olivacea","Gastrophryne olivacea","Animalia","Chordata","Amphibia","Anura","Microhylidae","gbif","GBIF:2421773","unknown","Fitch 1956","Max_distance_recorded_(m)","609.6","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Gastrophryne carolinensis","Gastrophryne carolinensis","Gastrophryne carolinensis","Animalia","Chordata","Amphibia","Anura","Microhylidae","gbif","GBIF:2421766","distance to nearest wetland","Dodd 1996","Max_distance_recorded_(m)","914","MaxDispersalDistance","Smith & Green 2005","m",NA,"distance to nearest wetland"
"Geocrina alba","Geocrina alba",NA,NA,NA,NA,NA,NA,NA,NA,"mark-release-recapture","Driscoll 1997","Max_distance_recorded_(m)","39","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Geocrina vitellina","Geocrina vitellina",NA,NA,NA,NA,NA,NA,NA,NA,"mark-release-recapture","Driscoll 1997","Max_distance_recorded_(m)","49","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Heleioporus australiacus","Heleioporus australiacus","Heleioporus australiacus","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","gbif","GBIF:2429591","mark-release-recapture","Lemckert and Brassil 2003","Max_distance_recorded_(m)","463","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Heleioporus eyrei","Heleioporus eyrei","Heleioporus eyrei","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","gbif","GBIF:2429592","distance to nearest wetland","Bamford 1992","Max_distance_recorded_(m)","2500","MaxDispersalDistance","Smith & Green 2005","m",NA,"distance to nearest wetland"
"Hyla arborea","Hyla arborea","Hyla arborea","Animalia","Chordata","Amphibia","Anura","Hylidae","gbif","GBIF:2427573","unknown","Stumpel and Hanekamp 1986","Max_distance_recorded_(m)","12600","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Hyla arborea","Hyla arborea","Hyla arborea","Animalia","Chordata","Amphibia","Anura","Hylidae","gbif","GBIF:2427573","mark-release-recapture","Vos et al. 2000","Max_distance_recorded_(m)","12570","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Hyla arborea","Hyla arborea","Hyla arborea","Animalia","Chordata","Amphibia","Anura","Hylidae","gbif","GBIF:2427573","unknown","Carlson and Edenhamn 2000","Max_distance_recorded_(m)","1500","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Hyla arborea","Hyla arborea","Hyla arborea","Animalia","Chordata","Amphibia","Anura","Hylidae","gbif","GBIF:2427573","unknown","Clausnitzer and Clausnitzer 1984","Max_distance_recorded_(m)","3750","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Hyla regilla","Hyla regilla","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura","Hylidae","gbif","GBIF:2428132","mark-release-recapture","Jameson 1957","Max_distance_recorded_(m)","1000","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Hyla regilla","Hyla regilla","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura","Hylidae","gbif","GBIF:2428132","yearly rate of movement from introduction","Reimchen 1990","Max_distance_recorded_(m)","1900","MaxDispersalDistance","Smith & Green 2005","m",NA,"yearly rate of movement from introduction"
"Hyla versicolor","Hyla versicolor","Dryophytes versicolor","Animalia","Chordata","Amphibia","Anura","Hylidae","gbif","GBIF:10806364","mark-release-recapture","Roble 1979","Max_distance_recorded_(m)","125","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Leiopelma hochstetteri","Leiopelma hochstetteri","Leiopelma hochstetteri","Animalia","Chordata","Amphibia","Anura","Leiopelmatidae","gbif","GBIF:2429808","mark-release-recapture","Tessier et al. 1991","Max_distance_recorded_(m)","12.65","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Mixophyes iteratus","Mixophyes iteratus","Mixophyes iteratus","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","gbif","GBIF:2424562","mark-release-recapture","Lemckert and Brassil 2000","Max_distance_recorded_(m)","2000","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Pelobates fuscus","Pelobates fuscus","Pelobates fuscus","Animalia","Chordata","Amphibia","Anura","Pelobatidae","gbif","GBIF:2430567","mark-release-recapture","Hels 2002","Max_distance_recorded_(m)","500","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Phyllomedusa bicolor","Phyllomedusa bicolor","Phyllomedusa bicolor","Animalia","Chordata","Amphibia","Anura","Phyllomedusidae","gbif","GBIF:2427977","mark-release-recapture","Neckel de Oliveira 1996","Max_distance_recorded_(m)","46.6","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Physaleemus pustulosus","Physaleemus pustulosus",NA,NA,NA,NA,NA,NA,NA,NA,"mark-release-recapture","Marsh et al. 1999","Max_distance_recorded_(m)","820","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Pseudacris triseriata","Pseudacris triseriata","Pseudacris triseriata","Animalia","Chordata","Amphibia","Anura","Hylidae","gbif","GBIF:2428141","mark-release-recapture","Kramer 1973","Max_distance_recorded_(m)","213","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Pseudacris maculata","Pseudacris maculata","Pseudacris maculata","Animalia","Chordata","Amphibia","Anura","Hylidae","gbif","GBIF:2428169","unknown","Spencer 1964","Max_distance_recorded_(m)","685.8","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Rana arvalis","Rana arvalis","Rana arvalis","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2426789","yearly rate of movement from introduction","Vos et al. 2001","Max_distance_recorded_(m)","7600","MaxDispersalDistance","Smith & Green 2005","m",NA,"yearly rate of movement from introduction"
"Rana aurora","Rana aurora","Rana aurora","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2426808","mark-release-recapture","Calef 1973","Max_distance_recorded_(m)","300","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana aurora aurora","Rana aurora aurora",NA,NA,NA,NA,NA,NA,NA,NA,"mark-release-recapture","Hayes et al. 2001","Max_distance_recorded_(m)","24000","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana aurora aurora","Rana aurora aurora",NA,NA,NA,NA,NA,NA,NA,NA,"unknown","Dumas 1966","Max_distance_recorded_(m)","914.4","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Rana aurora draytonni","Rana aurora draytonni",NA,NA,NA,NA,NA,NA,NA,NA,"mark-release-recapture","Bulger et al. 2003","Max_distance_recorded_(m)","3600","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana berlandieri","Rana berlandieri","Lithobates berlandieri","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2427110","yearly rate of movement from introduction","Platx et al. 1990","Max_distance_recorded_(m)","16000","MaxDispersalDistance","Smith & Green 2005","m",NA,"yearly rate of movement from introduction"
"Rana catesbeiana i","Rana catesbeiana i",NA,NA,NA,NA,NA,NA,NA,NA,"mark-release-recapture","Ingram and Raney 1943","Max_distance_recorded_(m)","1600.2","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana catesbeiana","Rana catesbeiana","Lithobates catesbeianus","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2427091","mark-release-recapture","Raney 1940","Max_distance_recorded_(m)","914.4","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana catesbeiana","Rana catesbeiana","Lithobates catesbeianus","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2427091","mark-release-recapture","Willis et al. 1956","Max_distance_recorded_(m)","966","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana clamitans","Rana clamitans","Lithobates clamitans","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2427172","mark-release-recapture","Martof 1953","Max_distance_recorded_(m)","600","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana clamitans","Rana clamitans","Lithobates clamitans","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2427172","mark-release-recapture","Lamoureux and Madison 1999","Max_distance_recorded_(m)","560","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana clamitans","Rana clamitans","Lithobates clamitans","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2427172","mark-release-recapture","Schroeder 1976","Max_distance_recorded_(m)","4800","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana dalmatina","Rana dalmatina","Rana dalmatina","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2426760","unknown","Ponsero and Joly 1998","Max_distance_recorded_(m)","300","MaxDispersalDistance","Smith & Green 2005","m",NA,"unknown"
"Rana lessonae","Rana lessonae","Pelophylax lessonae","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2426654","mark-release-recapture","Sjögren Gulve 1988","Max_distance_recorded_(m)","1200","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana lessonae","Rana lessonae","Pelophylax lessonae","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2426654","mark-release-recapture","Holenweg Peter 2001","Max_distance_recorded_(m)","1760","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana lessonae","Rana lessonae","Pelophylax lessonae","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2426654","mark-release-recapture","Tunner 1992","Max_distance_recorded_(m)","15000","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana lutieventris","Rana lutieventris","Rana luteiventris","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2426785","mark-release-recapture","Engle 2001","Max_distance_recorded_(m)","6500","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
"Rana lutieventrisi","Rana lutieventrisi","Rana luteiventris","Animalia","Chordata","Amphibia","Anura","Ranidae","gbif","GBIF:2426785","mark-release-recapture","Pilliod et al. 2002","Max_distance_recorded_(m)","2066","MaxDispersalDistance","Smith & Green 2005","m",NA,"movement study"
