publi_name,kingdom,phylum,class,order,family,genus,SpeciesChecked,temp,Locomotion_mode,Locomotion_secondary,Mobility,order_common_name
Neriene_peltata,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Neriene,Neriene peltata,ectotherm,crawling,NA,mobile,spiders
Nuctenea_umbratica,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Nuctenea,Nuctenea umbratica,ectotherm,crawling,NA,mobile,spiders
Oedothorax_agrestis,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Oedothorax,Oedothorax agrestis,ectotherm,crawling,NA,mobile,spiders
Oedothorax_apicatus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Oedothorax,Oedothorax apicatus,ectotherm,crawling,NA,mobile,spiders
Oedothorax_fuscus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Oedothorax,Oedothorax fuscus,ectotherm,crawling,NA,mobile,spiders
Oedothorax_gibbosus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Oedothorax,Oedothorax gibbosus,ectotherm,crawling,NA,mobile,spiders
Oedothorax_retusus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Oedothorax,Oedothorax retusus,ectotherm,crawling,NA,mobile,spiders
Oonops_pulcher,Animalia,Arthropoda,Arachnida,Araneae,Oonopidae,Oonops,Oonops pulcher,ectotherm,crawling ,NA,mobile,NA
Hilaira_frigida,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Oreoneta,Oreoneta frigida,ectotherm,crawling,NA,mobile,spiders
Oreonetides_vaginatus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Oreonetides,Oreonetides vaginatus,ectotherm,crawling,NA,mobile,spiders
Lepthyphantes_angulatus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Oryphantes,Oryphantes angulatus,ectotherm,crawling,NA,mobile,spiders
Ostearius_melanopygius,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Ostearius,Ostearius melanopygius,ectotherm,crawling,NA,mobile,spiders
Ozyptila_atomaria,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Ozyptila,Ozyptila atomaria,ectotherm,crawling,NA,mobile,spiders
Ozyptila_trux,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Ozyptila,Ozyptila trux,ectotherm,crawling,NA,mobile,spiders
Pachygnatha_clercki,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Pachygnatha,Pachygnatha clercki,ectotherm,crawling,NA,mobile,spiders
Pachygnatha_degeeri,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Pachygnatha,Pachygnatha degeeri,ectotherm,crawling,NA,mobile,spiders
Paidiscura_pallens,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Paidiscura,Paidiscura pallens,ectotherm,crawling,NA,mobile,spiders
Lepthyphantes_ericaeus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Palliduphantes,Palliduphantes ericaeus,ectotherm,crawling,NA,mobile,spiders
Lepthyphantes_pallidus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Palliduphantes,Palliduphantes pallidus,ectotherm,crawling,NA,mobile,spiders
Pelecopsis_nemoralioides,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Parapelecopsis,Parapelecopsis nemoralioides,ectotherm,crawling,NA,mobile,spiders
Pardosa_amentata,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa amentata,ectotherm,crawling,NA,mobile,spiders
Pardosa_hortensis,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa hortensis,ectotherm,crawling,NA,mobile,spiders
Pardosa_monticola,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa monticola,ectotherm,crawling,NA,mobile,spiders
Pardosa_nigriceps,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa nigriceps,ectotherm,crawling,NA,mobile,spiders
Pardosa_palustris,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa palustris,ectotherm,crawling,NA,mobile,spiders
Pardosa_prativaga,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa prativaga,ectotherm,crawling,NA,mobile,spiders
Pardosa_pullata,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa pullata,ectotherm,crawling,NA,mobile,spiders
Pardosa_purbeckensis,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa purbeckensis,ectotherm,crawling,NA,mobile,spiders
Pardosa_saltans,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa saltans,ectotherm,crawling,NA,mobile,spiders
Pelecopsis_mengei,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Pelecopsis,Pelecopsis mengei,ectotherm,crawling,NA,mobile,spiders
Peponocranium_ludicrum,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Peponocranium,Peponocranium ludicrum,ectotherm,crawling,NA,mobile,spiders
Philodromus_aureolus,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus aureolus,ectotherm,crawling,NA,mobile,spiders
Philodromus_cespitum,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus cespitum,ectotherm,crawling,NA,mobile,spiders
Philodromus_dispar,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus dispar,ectotherm,crawling,NA,mobile,spiders
Philodromus_histrio,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Rhysodromus histrio,ectotherm,crawling,NA,mobile,spiders
Pholcomma_gibbum,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Pholcomma,Pholcomma gibbum,ectotherm,crawling,NA,mobile,spiders
Phrurolithus_festivus,Animalia,Arthropoda,Arachnida,Araneae,Corinnidae,Phrurolithus,Phrurolithus festivus,ectotherm,crawling,NA,mobile,spiders
Theridion_sisyphium,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Phylloneta,Phylloneta sisyphia,ectotherm,crawling,NA,mobile,spiders
Pirata_hygrophilus,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Piratula hygrophila,ectotherm,crawling,NA,mobile,spiders
Pirata_latitans,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Piratula latitans,ectotherm,crawling,NA,mobile,spiders
Pirata_piraticus,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Pirata piraticus,ectotherm,crawling,NA,mobile,spiders
Pirata_uliginosus,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pirata,Piratula uliginosa,ectotherm,crawling,NA,mobile,spiders
Pisaura_mirabilis,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Pisaura,Pisaura mirabilis,ectotherm,crawling,NA,mobile,spiders
Pocadicnemis_juncea,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Pocadicnemis,Pocadicnemis juncea,ectotherm,crawling,NA,mobile,spiders
Pocadicnemis_pumila,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Pocadicnemis,Pocadicnemis pumila,ectotherm,crawling,NA,mobile,spiders
Poeciloneta_variegata,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Poeciloneta,Poeciloneta variegata,ectotherm,crawling,NA,mobile,spiders
Porrhomma_convexum,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,Porrhomma convexum,ectotherm,crawling,NA,mobile,spiders
Porrhomma_pallidum,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,Porrhomma pallidum,ectotherm,crawling,NA,mobile,spiders
Porrhomma_pygmaeum,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Porrhomma,Porrhomma pygmaeum,ectotherm,crawling,NA,mobile,spiders
Robertus_arundineti,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Robertus,Robertus arundineti,ectotherm,crawling,NA,mobile,spiders
Robertus_lividus,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Robertus,Robertus lividus,ectotherm,crawling,NA,mobile,spiders
Saaristoa_abnormis,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Saaristoa,Saaristoa abnormis,ectotherm,crawling,NA,mobile,spiders
Salticus_cingulatus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Salticus,Salticus cingulatus,ectotherm,crawling,jumping/crawling,mobile,spiders
Salticus_scenicus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Salticus,Salticus scenicus,ectotherm,crawling,jumping/crawling,mobile,spiders
Savignia_frontata,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Savignia,Savignia frontata,ectotherm,crawling,NA,mobile,spiders
Scotina_celans,Animalia,Arthropoda,Arachnida,Araneae,Liocranidae,Scotina,Scotina celans,ectotherm,crawling,NA,mobile,spiders
Scotina_gracilipes,Animalia,Arthropoda,Arachnida,Araneae,Liocranidae,Scotina,Scotina gracilipes,ectotherm,crawling,NA,mobile,spiders
Scotophaeus_blackwalli,Animalia,Arthropoda,Arachnida,Araneae,Gnaphosidae,Scotophaeus,Scotophaeus blackwalli,ectotherm,crawling,NA,mobile,spiders
Segestria_senoculata,Animalia,Arthropoda,Arachnida,Araneae,Segestriidae,Segestria,Segestria senoculata,ectotherm,crawling,NA,mobile,spiders
Silometopus_elegans,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Silometopus,Silometopus elegans,ectotherm,crawling,NA,mobile,spiders
Steatoda_bipunctata,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Steatoda,Steatoda bipunctata,ectotherm,crawling,NA,mobile,spiders
Stemonyphantes_lineatus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Stemonyphantes,Stemonyphantes lineatus,ectotherm,crawling,NA,mobile,spiders
Talavera_aequipes,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Talavera,Talavera aequipes,ectotherm,crawling,jumping/crawling,mobile,spiders
Tallusia_experta,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tallusia,Tallusia experta,ectotherm,crawling,NA,mobile,spiders
Tapinocyba_pallens,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tapinocyba,Tapinocyba pallens,ectotherm,crawling,NA,mobile,spiders
Tapinocyba_praecox,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tapinocyba,Tapinocyba praecox,ectotherm,crawling,NA,mobile,spiders
Tapinopa_longidens,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tapinopa,Tapinopa longidens,ectotherm,crawling,NA,mobile,spiders
Taranucnus_setosus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Taranucnus,Taranucnus setosus,ectotherm,crawling,NA,mobile,spiders
Tegenaria_domestica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Tegenaria,Tegenaria domestica,ectotherm,crawling/ballooning,ballooning,mobile,spiders
Tegenaria_gigantea,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Tegenaria,Tegenaria duellica,ectotherm,crawling/ballooning,ballooning,mobile,spiders
Tegenaria_silvestris,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Tegenaria,Tegenaria silvestris,ectotherm,crawling/ballooning,ballooning,mobile,spiders
Lepthyphantes_alacris,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tenuiphantes,Tenuiphantes alacris,ectotherm,crawling,NA,mobile,spiders
Lepthyphantes_cristatus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tenuiphantes,Tenuiphantes cristatus,ectotherm,crawling,NA,mobile,spiders
Lepthyphantes_flavipes,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tenuiphantes,Tenuiphantes flavipes,ectotherm,crawling,NA,mobile,spiders
Lepthyphantes_tenebricola,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tenuiphantes,Tenuiphantes tenebricola,ectotherm,crawling,NA,mobile,spiders
Lepthyphantes_tenuis,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tenuiphantes,Tenuiphantes tenuis,ectotherm,crawling,NA,mobile,spiders
Tetragnatha_extensa,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha extensa,ectotherm,crawling,NA,mobile,spiders
Tetragnatha_montana,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha montana,ectotherm,crawling,NA,mobile,spiders
Textrix_denticulata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Textrix,Textrix denticulata,ectotherm,crawling/ballooning,ballooning,mobile,spiders
Thanatus_striatus,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Thanatus,Thanatus striatus,ectotherm,crawling,NA,mobile,spiders
Theonoe_minutissima,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theonoe,Theonoe minutissima,ectotherm,crawling,NA,mobile,spiders
Theridion_impressum,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Phylloneta impressa,ectotherm,crawling,NA,mobile,spiders
Theridion_melanurum,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion melanurum,ectotherm,crawling,NA,mobile,spiders
Theridion_pictum,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion pictum,ectotherm,crawling,NA,mobile,spiders
Theridion_varians,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion varians,ectotherm,crawling,NA,mobile,spiders
Thyreosthenius_parasiticus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Thyreosthenius,Thyreosthenius parasiticus,ectotherm,crawling,NA,mobile,spiders
Tibellus_maritimus,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tibellus,Tibellus maritimus,ectotherm,crawling,NA,mobile,spiders
Tibellus_oblongus,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tibellus,Tibellus oblongus,ectotherm,crawling,NA,mobile,spiders
Tiso_vagans,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Tiso,Tiso vagans,ectotherm,crawling,NA,mobile,spiders
Trichopterna_thorelli,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Trichopternoides,Trichopternoides thorelli,ectotherm,crawling,NA,mobile,spiders
Trochosa_ruricola,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Trochosa,Trochosa ruricola,ectotherm,crawling,NA,mobile,spiders
Trochosa_terricola,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Trochosa,Trochosa terricola,ectotherm,crawling,NA,mobile,spiders
Troxochrus_scabriculus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Troxochrus,Troxochrus scabriculus,ectotherm,crawling,NA,mobile,spiders
Typhochrestus_digitatus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Typhochrestus,Typhochrestus digitatus,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_acuminata,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria acuminata,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_antica,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria antica,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_atrotibialis,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria atrotibialis,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_clavicornis,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria clavicornis,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_cucullata,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria cucullata,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_cuspidata,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria cuspidata,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_dysderoides,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria dysderoides,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_kochi,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria kochi,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_monoceros,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria monoceros,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_nodosa,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria nodosa,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_nudipalpis,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria nudipalpis,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_unicornis,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria unicornis,ectotherm,crawling,NA,mobile,spiders
Walckenaeria_vigilax,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Walckenaeria,Walckenaeria vigilax,ectotherm,crawling,NA,mobile,spiders
Xerolycosa_miniata,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Xerolycosa,Xerolycosa miniata,ectotherm,crawling,NA,mobile,spiders
Xysticus_cristatus,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus cristatus,ectotherm,crawling,NA,mobile,spiders
Xysticus_erraticus,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus erraticus,ectotherm,crawling,NA,mobile,spiders
Xysticus_ulmi,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus ulmi,ectotherm,crawling,NA,mobile,spiders
Zelotes_apricorum,Animalia,Arthropoda,Arachnida,Araneae,Gnaphosidae,Zelotes,Zelotes apricorum,ectotherm,crawling,NA,mobile,spiders
Zelotes_latreillei,Animalia,Arthropoda,Arachnida,Araneae,Gnaphosidae,Zelotes,Zelotes latreillei,ectotherm,crawling,NA,mobile,spiders
Zora_spinimana,Animalia,Arthropoda,Arachnida,Araneae,Zoridae,Zora,Zora spinimana,ectotherm,crawling,NA,mobile,spiders
Zygiella_atrica,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Zygiella,Zygiella atrica,ectotherm,crawling,NA,mobile,spiders
Zygiella_x-notata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Zygiella,Zygiella x-notata,ectotherm,crawling,NA,mobile,spiders
Ixodes_ricinus,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Ixodes,Ixodes ricinus,ectotherm,crawling,NA,mobile,ticks
Lacinius_ephippiatus,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Lacinius,Lacinius ephippiatus,ectotherm,crawling,NA,mobile,spiders
Leiobunum_blackwalli,Animalia,Arthropoda,Arachnida,Opiliones,Leiobunidae,Leiobunum,Leiobunum blackwalli,ectotherm,crawling,NA,mobile,spiders
Leiobunum_rotundum,Animalia,Arthropoda,Arachnida,Opiliones,Leiobunidae,Leiobunum,Leiobunum rotundum,ectotherm,crawling,NA,mobile,spiders
Mitopus_morio,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Mitopus,Mitopus morio,ectotherm,crawling,NA,mobile,spiders
Nemastoma_bimaculatum,Animalia,Arthropoda,Arachnida,Opiliones,Nemastomatidae,Nemastoma,Nemastoma bimaculatum,ectotherm,crawling ,NA,sessile,NA
Oligolophus_tridens,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Oligolophus,Oligolophus tridens,ectotherm,crawling,NA,mobile,spiders
Paroligolophus_agrestis,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Paroligolophus,Paroligolophus agrestis,ectotherm,crawling,NA,mobile,spiders
Phalangium_opilio,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Phalangium,Phalangium opilio,ectotherm,crawling,NA,mobile,spiders
Chthonius_ischnocheles,Animalia,Arthropoda,Arachnida,Pseudoscorpiones,Chthoniidae,Chthonius,Chthonius ischnocheles,ectotherm,crawling ,NA,mobile,NA
Neobisium_carcinoides,Animalia,Arthropoda,Arachnida,Pseudoscorpiones,Neobisiidae,Neobisium,Neobisium carcinoides,ectotherm,crawling ,NA,mobile,NA
Geophilus_truncorum,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Geophilidae,Brachygeophilus,Geophilus truncorum,ectotherm,crawling,NA,mobile,NA
Geophilus_carpophagus,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Geophilidae,Geophilus,Geophilus carpophagus,ectotherm,crawling,NA,mobile,NA
Geophilus_flavus,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Geophilidae,Geophilus,Geophilus flavus,ectotherm,crawling,NA,mobile,NA
Geophilus_insculptus,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Geophilidae,Geophilus,Geophilus insculptus,ectotherm,crawling,NA,mobile,NA
Schendyla_nemorensis,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Schendylidae,Schendyla,Schendyla nemorensis,ectotherm,crawling,NA,mobile,NA
Stigmatogaster_subterranea,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Himantariidae,Stigmatogaster,Stigmatogaster subterranea,ectotherm,crawling,NA,mobile,NA
Strigamia_acuminata,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia acuminata,ectotherm,crawling,NA,mobile,NA
Strigamia_crassipes,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia crassipes,ectotherm,crawling,NA,mobile,NA
Lithobius_borealis,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius borealis,ectotherm,crawling,NA,mobile,NA
Lithobius_calcaratus,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius calcaratus,ectotherm,crawling,NA,mobile,NA
Lithobius_melanops,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius melanops,ectotherm,crawling,NA,mobile,NA
Lithobius_microps,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius microps,ectotherm,crawling,NA,mobile,NA
Lithobius_variegatus,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius variegatus,ectotherm,crawling,NA,mobile,NA
Cryptops_hortensis,Animalia,Arthropoda,Chilopoda,Scolopendromorpha,Cryptopidae,Cryptops,Cryptops hortensis,ectotherm,crawling,NA,mobile,NA
Glomeris_marginata,Animalia,Arthropoda,Diplopoda,Glomerida,Glomeridae,Glomeris,Glomeris marginata,ectotherm,crawling,NA,mobile,NA
Blaniulus_guttulatus,Animalia,Arthropoda,Diplopoda,Julida,Blaniulidae,Blaniulus,Blaniulus guttulatus,ectotherm,crawling,NA,mobile,NA
Cylindroiulus_latestriatus,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Cylindroiulus,Cylindroiulus latestriatus,ectotherm,crawling,NA,mobile,NA
Julus_scandinavius,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Julus,Julus scandinavius,ectotherm,crawling,NA,mobile,NA
Nemasoma_varicorne,Animalia,Arthropoda,Diplopoda,Julida,Nemasomatidae,Nemasoma,Nemasoma varicorne,ectotherm,crawling,NA,mobile,NA
Ommatoiulus_sabulosus,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Ommatoiulus,Ommatoiulus sabulosus,ectotherm,crawling,NA,mobile,NA
Ophyiulus_pilosus,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Ophyiulus,Ophyiulus pilosus,ectotherm,crawling,NA,mobile,NA
Brachydesmus_superus,Animalia,Arthropoda,Diplopoda,Polydesmida,Polydesmidae,Brachydesmus,Brachydesmus superus,ectotherm,crawling,NA,mobile,NA
Polydesmus_angustus,Animalia,Arthropoda,Diplopoda,Polydesmida,Polydesmidae,Polydesmus,Polydesmus angustus,ectotherm,crawling,NA,mobile,NA
Polydesmus_coriaceus,Animalia,Arthropoda,Diplopoda,Polydesmida,Polydesmidae,Polydesmus,Polydesmus coriaceus,ectotherm,crawling,NA,mobile,NA
